id,module,name,kind,display_name,display_category,food_type,item_type,tags,nutrition_source,calories,carbohydrates,lipids,proteins,hunger_change,thirst_change,days_fresh,days_totally_rotten,cant_be_frozen,is_cookable,minutes_to_cook,minutes_to_burn,dangerous_uncooked,packaged,canned_food,cant_eat,spice,good_hot,bad_cold,unhappy_change,boredom_change,stress_change,fatigue_change,endurance_change,food_sickness_change,poison_power,alcohol_power,evolved_recipe,evolved_recipe_name,replace_on_cooked,replace_on_rotten,replace_on_use,on_cooked,on_eat,fluid_capacity,fluid_ids,weight,replace_on_deplete,source_file,source_line
Base.MushroomGeneric5,Base,MushroomGeneric5,food,Mushrooms,Food,Mushroom,base:food,base:hideuncooked,food_keys,32.0,2.56,0.32,2.36,-15.0,-1.0,3,4,,true,10,30,,,,,,true,,,,,,,,,,Pizza:15;Burger:15;Hotdog:15;Omelette:15;Stir fry:15;Stew:15;Pie:15;Soup:15;Sandwich:15;Salad:15;Rice:15;Pasta:15;HotDrink:5,Mushroom,,,,,RecipeCodeOnEat.consumeWildFoodGeneric,,,0.2,,items/food.txt,15029
Base.MushroomGeneric6,Base,MushroomGeneric6,food,Mushrooms,Food,Mushroom,base:food,base:hideuncooked,food_keys,30.0,2.12,0.24,2.04,-13.0,-1.0,3,4,,true,10,30,,,,,,true,,,,,,,,,,Pizza:13;Burger:13;Hotdog:13;Omelette:13;Stir fry:13;Stew:13;Pie:13;Soup:13;Sandwich:13;Salad:13;Rice:13;Pasta:13;HotDrink:6,Mushroom,,,,,RecipeCodeOnEat.consumeWildFoodGeneric,,,0.2,,items/food.txt,15058
Base.MushroomGeneric7,Base,MushroomGeneric7,food,Mushrooms,Food,Mushroom,base:food,base:hideuncooked,food_keys,32.0,2.12,0.24,2.04,-13.0,-1.0,3,4,,true,10,30,,,,,,true,,,,,,,,,,Pizza:13;Burger:13;Hotdog:13;Omelette:13;Stir fry:13;Stew:13;Pie:13;Soup:13;Sandwich:13;Salad:13;Rice:13;Pasta:13;HotDrink:6,Mushroom,,,,,RecipeCodeOnEat.consumeWildFoodGeneric,,,0.2,,items/food.txt,15087
Base.MushroomsButton,Base,MushroomsButton,food,Mushrooms,Food,Mushroom,base:food,base:hideuncooked,food_keys,15.0,1.06,0.12,1.02,-7.0,,3,4,,true,10,30,,,,,,true,,,,,,,,,,Pizza:7;Burger:4;Omelette:7;Stir fry:7;Stew:13;Pie:7;Soup:7;Sandwich:4;Salad:4;Rice:7;Pasta:7,Mushroom,,,,,,,,0.2,,items/food.txt,15116
Base.Muskellunge,Base,Muskellunge,food,Muskellunge,Food,,base:food,base:fishmeat;base:uncutfish,food_keys,159.0,1.0,1.0,35.0,-15.0,,4,8,,true,20,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,0.4,,items/food.txt,7500
Base.Mussels,Base,Mussels,food,Mussels,Food,,base:food,,food_keys,15.0,10.0,4.0,22.0,-5.0,,2,4,,true,10,25,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,7680
Base.Mustard,Base,Mustard,food,Mustard,Food,NoExplicit,base:food,,food_keys,510.0,0.0,0.0,0.0,-20.0,,,,true,,,,,true,,,true,,,30,,,,,,,,Sandwich:2;Burger:2;Hotdog:2;Salad:2;Rice:2;Pasta:2,,,,,,,,,0.2,,items/food.txt,13287
Base.MuttonChop,Base,MuttonChop,food,Mutton Chop,Food,Meat,base:food,,food_keys,234.0,0.08,11.0,33.0,-30.0,,2,4,,true,50,70,true,,,,,true,true,,,,,,,,,Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15,Mutton,,,,,,,,0.3,,items/food.txt,9634
Base.MysteryCan,Base,MysteryCan,food,Unlabeled Can of Food,Food,,base:food,base:hasmetal,food_keys,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3594
Base.Nettles,Base,Nettles,food,Nettles,Food,Herb,base:food,,food_keys,50.0,15.0,0.0,2.0,-4.0,,6,10,,,,,,,,,true,,,,,,,,,,,Salad:2;HotDrink:2;Soup:2,Nettle,,,,,,,,0.1,,items/food.txt,7853
Base.NoodleSoup,Base,NoodleSoup,food,Bowl of Noodle Soup,Food,,base:food,base:dontinheritcondition,food_keys,52.0,0.0,14.0,10.0,-10.0,,1,3,,,,,,,,,,true,,-20,,,,,,,,,,,,Base.Bowl,,,,,1.0,,items/food.txt,10517
Base.Oatmeal,Base,Oatmeal,food,Bowl of Oatmeal,Food,,base:food,base:dontinheritcondition,food_keys,300.0,81.0,9.0,15.0,-10.0,,1,2,,true,5,30,,,,,,true,,,,,,,,,,,,,,Base.Bowl,,,,,0.8,,items/food.txt,5745
Base.OatsRaw,Base,OatsRaw,food,Can of Oats,Food,,base:food,,food_keys,1500.0,405.0,45.0,75.0,-50.0,,180,365,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,4750
Base.OilOlive,Base,OilOlive,food,Olive Oil,Food,Oil,base:food,base:bakingfat;base:oil;base:minoringredient,food_keys,2480.0,0.0,150.0,0.0,-30.0,,,,true,,,,,true,,,true,,,50,,,,,,,,Pizza:5;Sandwich:2;Burger:2;Rice:2;Pasta:2;Stir fry:2;Salad:2;Taco:2;Burrito:2;Soup:2;Stew:2,,,,,,,,,0.2,,items/food.txt,13309
Base.OilVegetable,Base,OilVegetable,food,Vegetable Oil,Food,Oil,base:food,base:bakingfat;base:oil;base:minoringredient,food_keys,2120.0,0.0,130.0,0.0,-30.0,,,,true,,,,,true,,,true,,,50,,,,,,,,Sandwich:2;Burger:2;Rice:2;Pasta:2;Stir fry:2;Salad:2;Taco:2;Burrito:2;Soup:5;Stew:5,,,,,,,,,0.2,,items/food.txt,13334
Base.Olives,Base,Olives,food,Olives,Food,Vegetable,base:food,,food_keys,47.0,2.0,4.7,0.0,-5.0,,,,,,,,,,,,true,,,,,,,,,,,Pizza:1;Salad:1;Sandwich:1,Olive,,,,,,,,0.1,,items/food.txt,14006
Base.OmeletteRecipe,Base,OmeletteRecipe,food,Omelette,Food,Egg,base:food,base:hasmetal,food_keys,123.0,2.0,8.33,11.0,-14.0,,3,6,,true,10,30,true,,,,,,,,,,,,,,,Sandwich:14|Cooked;Burger:14|Cooked;Burrito:14|Cooked;Taco:7|Cooked,,,,Base.Pan,,,,,0.5,,items/food.txt,5770
Base.OmeletteRecipeForged,Base,OmeletteRecipeForged,food,Omelette,Food,Egg,base:food,base:hasmetal,food_keys,123.0,2.0,8.33,11.0,-14.0,,3,6,,true,10,30,true,,,,,,,,,,,,,,,Sandwich:14|Cooked;Burger:14|Cooked;Burrito:14|Cooked;Taco:7|Cooked,,,,Base.PanForged,,,,,0.5,,items/food.txt,5799
Base.Onigiri,Base,Onigiri,food,Onigiri,Food,,base:food,,food_keys,25.0,12.0,4.0,18.0,-12.0,,2,4,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,0.1,,items/food.txt,10542
Base.Onion,Base,Onion,food,Onion,Food,Vegetables,base:food,base:hideuncooked;base:isseed,food_keys,28.0,6.54,0.07,0.77,-10.0,,14,28,,true,30,60,,,,,,true,,,,,,,,,,Pizza:5;Omelette:2;Soup:5;Stew:5;Pie:5;Stir fry:5;Sandwich:2;Burger:2;Hotdog:2;Salad:2;Rice:5;Pasta:5;Taco:2;Burrito:2,Onion,,,,,,,,0.2,,items/food.txt,14510
Base.OpenBeans,Base,OpenBeans,food,Canned Beans (Open),Food,Bean,base:food,base:hasmetal;base:hideuncooked,food_keys,170.0,33.0,1.0,7.0,-24.0,,2,4,,true,10,30,,true,true,,,,,10,,,,,,,,Omelette:8;Soup:24;Stew:24;Rice:24;Sandwich:8;Toast:8;Salad:8,Bean,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,4401
Base.Orange,Base,Orange,food,Orange,Food,Fruits,base:food,,food_keys,65.0,16.27,0.3,1.0,-12.0,-8.0,6,9,,,,,,,,,,,,,,,,,,,,Cake:12;FruitSalad:6;Pancakes:6;Muffin:6;PieSweet:12;Salad:6,,,,,,,,,0.2,,items/food.txt,8850
Base.Oregano,Base,Oregano,food,Oregano,Food,Herb,base:food,base:iscutting;base:isseed,food_keys,0.1,0.0,0.0,0.0,-1.0,,6,10,,,,,,,,,true,,,,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;Salad:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Hotdog:1;Burrito:1;Taco:1,,,,,,,,,0.1,,items/food.txt,13792
Base.OreganoDried,Base,OreganoDried,food,Oregano (Dried),Food,Herb,base:food,,food_keys,0.1,0.0,0.0,0.0,-5.0,,,,,,,,,,,,true,,,,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;Salad:1;Soup:1;Stew:1;Bread:1;Toast:1;Burger:1;Burrito:1;Taco:1,Oregano,,,,,,,,0.1,,items/food.txt,13813
Base.Oxygen_Tank,Base,Oxygen_Tank,drainable,Oxygen Tank,Accessory,,base:drainable,base:hasmetal;base:oxygentank;base:smeltableironsmall,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,items/drainable.txt,1666
Base.Oysters,Base,Oysters,food,Oysters,Food,Seafood,base:food,,food_keys,15.0,10.0,4.0,22.0,-5.0,,2,4,,true,10,25,,,,,,,,,,,,,,,,Pizza:5;Soup:5;Stew:5;Pie:5;Stir fry:5;Sandwich:5|Cooked;Burger:5|Cooked;Salad:5|Cooked;Rice:5;Pasta:5,Oyster,,,,,,,,0.1,,items/food.txt,6910
Base.OystersFried,Base,OystersFried,food,Oysters (Fried),Food,Seafood,base:food,,food_keys,25.0,11.0,4.0,20.0,-6.0,,4,7,,,,,,,,,,,,,,,,,,,,Pizza:6;Soup:6;Stew:6;Pie:6;Stir fry:6;Sandwich:6|Cooked;Burger:6|Cooked;Salad:6|Cooked;Rice:6;Pasta:6,Fried Oyster,,,,,,,,0.1,,items/food.txt,10560
Base.Paddlefish,Base,Paddlefish,food,Paddlefish,Food,,base:food,base:fishmeat;base:uncutfish,food_keys,159.0,1.0,1.0,35.0,-15.0,,4,8,,true,20,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,0.4,,items/food.txt,7650
Base.Painauchocolat,Base,Painauchocolat,food,Chocolate Bread,Food,,base:food,,food_keys,414.0,47.4,21.1,6.9,-2.0,,3,7,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,0.1,,items/food.txt,2328
Base.PaintBlack,Base,PaintBlack,drainable,Paint - Black,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1803
Base.PaintBlue,Base,PaintBlue,drainable,Paint - Blue,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1820
Base.PaintBrown,Base,PaintBrown,drainable,Paint - Brown,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1837
Base.PaintCyan,Base,PaintCyan,drainable,Paint - Cyan,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1854
Base.PaintGreen,Base,PaintGreen,drainable,Paint - Green,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1871
Base.PaintGrey,Base,PaintGrey,drainable,Paint - Gray,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1888
Base.PaintLightBlue,Base,PaintLightBlue,drainable,Paint - Light Blue,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1905
Base.PaintLightBrown,Base,PaintLightBrown,drainable,Paint - Light Brown,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1922
Base.PaintOrange,Base,PaintOrange,drainable,Paint - Orange,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1939
Base.PaintPink,Base,PaintPink,drainable,Paint - Pink,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1956
Base.PaintPurple,Base,PaintPurple,drainable,Paint - Purple,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1973
Base.PaintRed,Base,PaintRed,drainable,Paint - Red,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,1990
Base.PaintTurquoise,Base,PaintTurquoise,drainable,Paint - Turquoise,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,2007
Base.PaintWhite,Base,PaintWhite,drainable,Paint - White,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,2024
Base.PaintYellow,Base,PaintYellow,drainable,Paint - Yellow,Paint,,base:drainable,base:paint,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Base.PaintbucketEmpty,items/drainable.txt,2041
Base.PaintbucketEmpty,Base,PaintbucketEmpty,fluid_container,Paint Bucket,WaterContainer,,base:normal,base:bucket;base:cookable;base:hasmetal,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,1.0,,items/normal.txt,13251
Base.PanFriedVegetables,Base,PanFriedVegetables,food,Stir Fry,Food,,base:food,base:hasmetal,food_keys,516.0,36.0,41.5,4.8,-10.0,,3,5,,,,,,,,,,,,,,,,,,,,,,,,Base.Pan,,,,,1.5,,items/food.txt,5845
Base.PanFriedVegetables2,Base,PanFriedVegetables2,food,Roast,Food,,base:food,base:hasmetal,food_keys,180.0,36.0,2.5,6.0,-10.0,,3,5,,,,,,,,,,,,,,,,,,,,,,,,Base.RoastingPan,,,,,1.3,,items/food.txt,5868
Base.PanFriedVegetablesForged,Base,PanFriedVegetablesForged,food,Stir Fry,Food,,base:food,base:hasmetal,food_keys,516.0,36.0,41.5,4.8,-10.0,,3,5,,,,,,,,,,,,,,,,,,,,,,,,Base.PanForged,,,,,1.0,,items/food.txt,3
Base.PancakeMix,Base,PancakeMix,drainable,Pancake Mix,Food,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/drainable.txt,858
Base.Pancakes,Base,Pancakes,food,Pancakes,Food,,base:food,base:alreadycooked;base:hidecooked,food_keys,210.0,42.0,2.0,6.0,-16.0,,3,5,,true,0,20,,,,,,,,-10,,,,,,,,,,,,,,,,,0.3,,items/food.txt,10581
Base.PancakesCraft,Base,PancakesCraft,food,Pancakes,Food,,base:food,,food_keys,210.0,42.0,2.0,6.0,-20.0,,3,5,,true,10,30,,,,,,,,10,,,,,,,,,,Base.Pancakes,,,,,,,0.3,,items/food.txt,10906
Base.PancakesRecipe,Base,PancakesRecipe,food,Pancakes,Food,,base:food,,food_keys,210.0,42.0,2.0,6.0,-20.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.3,,items/food.txt,5827
Base.PaperNapkins2,Base,PaperNapkins2,drainable,Paper Napkins,Junk,,base:drainable,base:mufflesneeze;base:fitswallet;base:isfirefuel;base:isfiretinder,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/drainable.txt,965
Base.Parsley,Base,Parsley,food,Parsley,Food,Herb,base:food,base:iscutting;base:isseed,food_keys,0.1,0.0,0.0,0.0,-1.0,,6,10,,,,,,,,,true,,,,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;Rice:1;Salad:1;Sandwich:1;Stew:1;Soup:1;Bread:1;Toast:1;Burger:1;Hotdog:1;Burrito:1;Taco:1,,,,,,,,,0.1,,items/food.txt,13831
Base.ParsleyDried,Base,ParsleyDried,food,Parsley (Dried),Food,Herb,base:food,,food_keys,0.1,0.0,0.0,0.0,-5.0,,,,,,,,,,,,true,,,,,,,,,,,Stir fry:1;Pizza:1;Omelette:1;Pasta:1;Rice:1;Salad:1;Sandwich:1;Stew:1;Soup:1;Bread:1;Toast:1;Burger:1;Burrito:1;Taco:1,Parsley,,,,,,,,0.1,,items/food.txt,13852
Base.Pasta,Base,Pasta,food,Pasta,Food,Pasta,base:food,base:pasta;base:driedfood,food_keys,3360.0,656.0,16.0,112.0,-60.0,60.0,,,,,,,,true,,,,,,40,,,,,,,,Soup:10;Stew:10,,,,,,,,,2.0,,items/food.txt,4959
Base.PastaBowl,Base,PastaBowl,food,Bowl of Pasta,Food,,base:food,base:dontinheritcondition,food_keys,330.0,41.0,6.5,24.0,-12.0,,3,6,,true,10,40,,,,,,true,,,,,,,,,,,,,,Base.Bowl,,,,,1.0,,items/food.txt,10930
Base.PastaBowlClay,Base,PastaBowlClay,food,Bowl of Pasta,Food,,base:food,base:dontinheritcondition,food_keys,330.0,41.0,6.5,24.0,-12.0,,3,6,,true,10,40,,,,,,true,,,,,,,,,,,,,,Base.ClayBowl,,,,,1.0,,items/food.txt,10957
Base.PastaPan,Base,PastaPan,food,Pasta,Food,,base:food,base:hasmetal;base:canbedividedinbowls,food_keys,560.0,109.3,2.66,18.66,-10.0,,4,7,,true,20,50,,,,,,true,true,20,,,,,,,,,Pasta,,,Base.Saucepan,,,,,3.0,,items/food.txt,5890
Base.PastaPanCopper,Base,PastaPanCopper,food,Pasta,Food,,base:food,base:hasmetal;base:canbedividedinbowls,food_keys,560.0,109.3,2.66,18.66,-10.0,,4,7,,true,20,50,,,,,,true,true,20,,,,,,,,,Pasta,,,Base.SaucepanCopper,,,,,3.0,,items/food.txt,5922
Base.PastaPot,Base,PastaPot,food,Pasta,Food,,base:food,base:hasmetal;base:canbedividedinbowls,food_keys,560.0,109.3,2.66,18.66,-10.0,,3,6,,true,20,50,,,,,,true,true,20,,,,,,,,,Pasta,,,Base.Pot,,,,,3.0,,items/food.txt,5954
Base.PastaPotForged,Base,PastaPotForged,food,Pasta,Food,,base:food,base:hasmetal;base:canbedividedinbowls,food_keys,560.0,109.3,2.66,18.66,-10.0,,3,6,,true,20,50,,,,,,true,true,20,,,,,,,,,Pasta,,,Base.PotForged,,,,,3.0,,items/food.txt,5984
Base.Peach,Base,Peach,food,Peach,Food,Fruits,base:food,,food_keys,58.0,14.31,0.38,1.36,-12.0,-5.0,5,8,,,,,,,,,,,,,,,,,,,,Cake:12;FruitSalad:6;Pancakes:6;Muffin:6;PieSweet:12;Oatmeal:5,,,,,,,,,0.2,,items/food.txt,8871
Base.PeanutButter,Base,PeanutButter,food,Peanut Butter,Food,NoExplicit,base:food,,food_keys,2660.0,128.0,224.0,84.0,-25.0,,,,,,,,,true,,,,,,-15,,,,,,,,Soup:5;Stir fry:5;Sandwich:5;Toast:5;ConeIcecream:5,,,,,,,,,0.3,,items/food.txt,13359
Base.Peanuts,Base,Peanuts,food,Peanuts,Food,Nut,base:food,,food_keys,161.0,4.57,13.96,7.31,-8.0,,,,true,,,,,,,,,,,,,,,,,,,Soup:8;Stir fry:8;Salad:4;Rice:8;ConeIcecream:4,Peanut,,,,,,,,0.2,,items/food.txt,12724
Base.Pear,Base,Pear,food,Pear,Food,Fruits,base:food,,food_keys,75.0,20.13,0.21,0.27,-16.0,-7.0,5,8,,,,,,,,,,,,,,,,,,,,Cake:8;FruitSalad:8;Pancakes:8;Muffin:8;PieSweet:8;Oatmeal:4;Salad:8,,,,,,,,,0.2,,items/food.txt,8892
Base.Peas,Base,Peas,food,Packaged Peas,Food,Vegetables,base:food,,food_keys,119.0,20.45,0.85,7.95,-20.0,-5.0,3,5,,,,,,true,,,,,,,,,,,,,,Pie:10;Omelette:5;Soup:10;Stew:10;Stir fry:10;Rice:10;Salad:5,Pea,,,,,,,,0.6,,items/food.txt,14536
Base.PenLight,Base,PenLight,drainable,Penlight,LightSource,,base:drainable,base:flashlight,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,items/drainable.txt,1084
Base.Pepper,Base,Pepper,food,Pepper,Food,NoExplicit,base:food,base:minoringredient,food_keys,,,,,-10.0,20.0,,,true,,,,,,,,true,,,20,,,,,,,,Pizza:1;Soup:1;Stew:1;Pie:1;Stir fry:1;Burger:1;Hotdog:1;Salad:1;Rice:1;Pasta:1;Sandwich:1;Taco:1;Burrito:1,,,,,,,,,0.2,,items/food.txt,13469
Base.PepperHabanero,Base,PepperHabanero,food,Habanero,Food,HotPepper,base:food,base:hideuncooked,food_keys,15.0,0.0,0.21,0.0,-2.0,,5,8,,true,10,30,,,,,true,true,,,,,,,,,,Pizza:2;Omelette:1;Burger:1;Hotdog:1;Soup:2;Stew:2;Stir fry:2;Sandwich:1;Salad:1;Pasta:2;Rice:2;Taco:1;Burrito:1,,,,,,,,,0.1,,items/food.txt,14559
Base.PepperHabaneroDried,Base,PepperHabaneroDried,food,Habanero (Dried),Food,HotPepper,base:food,,food_keys,15.0,0.0,0.21,0.0,-1.0,,,,,,,,,,,,true,,,,,,,,,,,Pizza:1;Omelette:1;Burger:1;Hotdog:1;Soup:1;Stew:1;Stir fry:1;Sandwich:1;Salad:1;Pasta:2;Rice:2;Taco:1;Burrito:1,,,,,,,,,0.1,,items/food.txt,14585
Base.PepperJalapeno,Base,PepperJalapeno,food,Jalapeno,Food,HotPepper,base:food,base:hideuncooked,food_keys,15.0,0.0,0.21,0.0,-2.0,,5,8,,true,10,30,,,,,true,true,,,,,,,,,,Pizza:2;Omelette:1;Burger:1;Hotdog:1;Soup:2;Stew:2;Stir fry:2;Sandwich:1;Salad:1;Pasta:2;Rice:2;Taco:1;Burrito:1,,,,,,,,,0.1,,items/food.txt,14603
Base.PepperJalapenoDried,Base,PepperJalapenoDried,food,Jalapeno (Dried),Food,HotPepper,base:food,,food_keys,15.0,0.0,0.21,0.0,-1.0,,,,,,,,,,,,true,,,,,,,,,,,Pizza:1;Omelette:1;Burger:1;Hotdog:1;Soup:1;Stew:1;Stir fry:1;Sandwich:1;Salad:1;Pasta:2;Rice:2;Taco:1;Burrito:1,,,,,,,,,0.1,,items/food.txt,14629
Base.Peppermint,Base,Peppermint,food,Peppermint Candy,Food,,base:food,,food_keys,16.6,4.33,0.0,0.0,-2.0,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,0.1,,items/food.txt,12284
Base.Pepperoni,Base,Pepperoni,food,Pepperoni,Food,Sausage,base:food,,food_keys,180.0,0.0,4.35,15.62,-20.0,,15,30,,,,,,,,,,,,,,,,,,,,Pizza:20;Stew:20;Stir fry:20;Sandwich:5;Pasta:20;Rice:20,,,,,,,,,0.1,,items/food.txt,9330
Base.Perfume,Base,Perfume,fluid_container,Perfume,Junk,,base:normal,,fluid:Perfume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,Perfume,0.1,,items/normal.txt,2753
Base.Perogies,Base,Perogies,food,Perogies,Food,,base:food,,food_keys,160.0,31.0,2.0,5.0,-7.0,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,10603
Base.PetrolCan,Base,PetrolCan,fluid_container,Gas Can,VehicleMaintenance,,base:normal,base:petrol,fluid:Petrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Petrol,1.6,,items/normal.txt,7203
Base.Pickles,Base,Pickles,food,Pickle,Food,NoExplicit,base:food,,food_keys,5.0,1.0,0.0,0.0,-6.0,,,,,,,,,,,,true,,,,,,,,,,,Sandwich:2;Burger:2;Hotdog:2;Salad:2;Rice:2;Pasta:2;ConeIcecream:2,Pickles,,,,,,,,0.1,,items/food.txt,14647
Base.Pie,Base,Pie,food,Cherry Pie Slice,Food,,base:food,base:spawncooked,food_keys,404.0,20.45,20.61,54.53,-30.0,,5,8,,true,20,50,,,,,,,,-10,,,,,,,,,,,,,,,,,0.5,,items/food.txt,2695
Base.PieApple,Base,PieApple,food,Apple Pie Slice,Food,,base:food,,food_keys,404.0,20.45,20.61,54.53,-30.0,,5,8,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.5,,items/food.txt,2717
Base.PieBlueberry,Base,PieBlueberry,food,Blueberry Pie Slice,Food,,base:food,,food_keys,404.0,20.45,20.61,54.53,-30.0,,5,8,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.5,,items/food.txt,2735
Base.PieKeyLime,Base,PieKeyLime,food,Key Lime Pie Slice,Food,,base:food,,food_keys,404.0,20.45,20.61,54.53,-30.0,,5,8,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.5,,items/food.txt,2753
Base.PieLemonMeringue,Base,PieLemonMeringue,food,Lemon Meringue Pie Slice,Food,,base:food,,food_keys,404.0,20.45,20.61,54.53,-30.0,,5,8,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.5,,items/food.txt,2771
Base.PiePrep,Base,PiePrep,food,Pie Preparation,Food,,base:food,base:hasmetal,food_keys,189.0,11.2,11.5,9.6,-15.0,,4,7,,,,,,,,,,,,10,,,,,,,,,,,,Base.BakingPan,,,,,0.5,,items/food.txt,3137
Base.PiePumpkin,Base,PiePumpkin,food,Pumpkin Pie Slice,Food,,base:food,,food_keys,404.0,20.45,20.61,54.53,-30.0,,5,8,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.5,,items/food.txt,2789
Base.PieWholeRaw,Base,PieWholeRaw,food,Pie,Food,,base:food,base:hasmetal,food_keys,189.0,11.2,11.5,9.6,-15.0,,4,9,,true,40,110,,,,,,,,10,,,,,,,,,,,,Base.BakingPan,,,,,0.5,,items/food.txt,3158
Base.PieWholeRawSweet,Base,PieWholeRawSweet,food,Pie,Food,,base:food,base:hasmetal,food_keys,189.0,11.2,11.5,9.6,-15.0,,4,9,,true,40,110,,,,,,,,10,,,,,,,,,,,,Base.BakingPan,,,,,0.5,,items/food.txt,3184
Base.Pig_Boar_Head_Black,Base,Pig_Boar_Head_Black,food,Boar Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,items/food.txt,900
Base.Pig_Boar_Head_Pink,Base,Pig_Boar_Head_Pink,food,Boar Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,items/food.txt,864
Base.Pig_Piglet_Head_Black,Base,Pig_Piglet_Head_Black,food,Piglet Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,912
Base.Pig_Piglet_Head_Pink,Base,Pig_Piglet_Head_Pink,food,Piglet Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,876
