recipe,resultItem,item,use,requiresCooked,spice,share0,kcal0,carbs0,lipids0,proteins0,share10,kcal10
Sandwich,Base.Sandwich,Base.ChivesDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.CilantroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.CilantroSeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.CommonMallow,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Crayfish,10,true,false,1.0,40.0,0.0,2.0,8.0,0.7,46.666667
Sandwich,Base.Sandwich,Base.Cucumber,5,false,false,0.5,16.5,3.05,0.315,1.185,0.35,19.25
Sandwich,Base.Sandwich,Base.Dandelions,5,false,false,1.0,25.0,5.0,0.5,1.5,0.7,29.166667
Sandwich,Base.Sandwich,Base.DeadBird,5,true,false,0.333333,53.666667,0.166667,0.666667,7.333333,0.233333,62.611111
Sandwich,Base.Sandwich,Base.DeadMouse,5,true,false,0.5,110.0,0.35,1.575,4.75,0.35,128.333333
Sandwich,Base.Sandwich,Base.DeadMousePups,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Sandwich,Base.Sandwich,Base.DeadMousePupsSkinned,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Sandwich,Base.Sandwich,Base.DeadMouseSkinned,5,true,false,0.5,110.0,0.35,1.575,4.75,0.35,128.333333
Sandwich,Base.Sandwich,Base.DeadRat,5,true,false,0.227273,73.636364,0.0,3.636364,9.090909,0.159091,85.909091
Sandwich,Base.Sandwich,Base.DeadRatBaby,5,true,false,0.416667,72.75,0.0,3.583333,9.0,0.291667,84.875
Sandwich,Base.Sandwich,Base.DeadRatBabySkinned,5,true,false,0.416667,72.75,0.0,3.583333,9.0,0.291667,84.875
Sandwich,Base.Sandwich,Base.DeadRatSkinned,5,true,false,0.227273,73.636364,0.0,3.636364,9.090909,0.159091,85.909091
Sandwich,Base.Sandwich,Base.DeadSquirrel,5,true,false,0.15625,75.0,0.0,2.34375,13.25,0.109375,87.5
Sandwich,Base.Sandwich,Base.Dip_NachoCheese,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Dip_Ranch,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Dip_Salsa,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.DogfoodOpen,10,true,false,0.333333,166.0,25.853333,4.193333,5.346667,0.233333,193.666667
Sandwich,Base.Sandwich,Base.Egg,7,true,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Sandwich,Base.Sandwich,Base.EggBoiled,10,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Sandwich,Base.Sandwich,Base.EggOmelette,20,false,false,1.0,120.0,0.52,6.18,10.55,0.7,140.0
Sandwich,Base.Sandwich,Base.EggPoached,10,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Sandwich,Base.Sandwich,Base.EggScrambled,20,false,false,1.0,120.0,0.52,6.18,10.55,0.7,140.0
Sandwich,Base.Sandwich,Base.Eggplant,4,true,false,0.25,28.5,6.75,0.2,1.125,0.175,33.25
Sandwich,Base.Sandwich,Base.FishFillet,5,true,false,0.2,41.0,0.2,2.4,5.704,0.14,47.833333
Sandwich,Base.Sandwich,Base.FishFingers,5,false,false,0.5,115.0,5.1,4.05,13.2205,0.35,134.166667
Sandwich,Base.Sandwich,Base.FishFried,5,false,false,0.166667,35.0,1.166667,2.0,2.666667,0.116667,40.833333
Sandwich,Base.Sandwich,Base.FishRoe,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.FrenchFries,5,false,false,0.5,101.5,17.985,2.595,1.675,0.35,118.416667
Sandwich,Base.Sandwich,Base.FriedOnionRings,5,false,false,0.5,100.0,11.0,6.0,1.0,0.35,116.666667
Sandwich,Base.Sandwich,Base.FriedOnionRingsCraft,5,true,false,0.5,100.0,11.0,6.0,1.0,0.35,116.666667
Sandwich,Base.Sandwich,Base.Garlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.GingerPickled,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.GingerRoot,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.GrapeLeaves,4,false,false,1.0,73.0,11.0,2.0,4.0,0.7,85.166667
Sandwich,Base.Sandwich,Base.Gravy,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.GreenOnions,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Guacamole,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.HamSlice,10,false,false,1.0,260.0,15.16,13.0,19.5,0.7,303.333333
Sandwich,Base.Sandwich,Base.Honey,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Hotsauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.JamFruit,3,false,false,0.1,55.0,13.0,0.0,0.1,0.07,64.166667
Sandwich,Base.Sandwich,Base.JamMarmalade,3,false,false,0.1,55.0,13.0,0.0,0.1,0.07,64.166667
Sandwich,Base.Sandwich,Base.Kale,8,false,false,0.5,89.0,20.705,0.355,4.57,0.35,103.833333
Sandwich,Base.Sandwich,Base.Ketchup,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Lard,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Lettuce,3,false,false,0.2,10.8,2.066,0.108,0.98,0.14,12.6
Sandwich,Base.Sandwich,Base.Lobster,5,true,false,0.125,15.0,0.0,0.875,3.5,0.0875,17.5
Sandwich,Base.Sandwich,Base.Margarine,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Marinara,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.MayonnaiseFull,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.MincedMeat,5,true,false,0.125,37.5,0.0,3.75,5.75,0.0875,43.75
Sandwich,Base.Sandwich,Base.MushroomGeneric1,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Sandwich,Base.Sandwich,Base.MushroomGeneric2,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Sandwich,Base.Sandwich,Base.MushroomGeneric3,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
Sandwich,Base.Sandwich,Base.MushroomGeneric4,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Sandwich,Base.Sandwich,Base.MushroomGeneric5,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
Sandwich,Base.Sandwich,Base.MushroomGeneric6,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Sandwich,Base.Sandwich,Base.MushroomGeneric7,13,false,false,1.0,32.0,2.12,0.24,2.04,0.7,37.333333
Sandwich,Base.Sandwich,Base.MushroomsButton,4,false,false,0.571429,8.571429,0.605714,0.068571,0.582857,0.4,10.0
Sandwich,Base.Sandwich,Base.Mustard,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.MuttonChop,5,true,false,0.166667,39.0,0.013333,1.833333,5.5,0.116667,45.5
Sandwich,Base.Sandwich,Base.OilOlive,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.OilVegetable,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Olives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.OmeletteRecipe,14,true,false,1.0,123.0,2.0,8.33,11.0,0.7,143.5
Sandwich,Base.Sandwich,Base.OmeletteRecipeForged,14,true,false,1.0,123.0,2.0,8.33,11.0,0.7,143.5
Sandwich,Base.Sandwich,Base.Onion,2,false,false,0.2,5.6,1.308,0.014,0.154,0.14,6.533333
Sandwich,Base.Sandwich,Base.OpenBeans,8,false,false,0.333333,56.666667,11.0,0.333333,2.333333,0.233333,66.111111
Sandwich,Base.Sandwich,Base.Oysters,5,true,false,1.0,15.0,10.0,4.0,22.0,0.7,17.5
Sandwich,Base.Sandwich,Base.OystersFried,6,true,false,1.0,25.0,11.0,4.0,20.0,0.7,29.166667
Sandwich,Base.Sandwich,Base.Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.ParsleyDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.PeanutButter,5,false,false,0.2,532.0,25.6,44.8,16.8,0.14,620.666667
Sandwich,Base.Sandwich,Base.Pepper,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.PepperHabanero,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.PepperHabaneroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.PepperJalapeno,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.PepperJalapenoDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Pepperoni,5,false,false,0.25,45.0,0.0,1.0875,3.905,0.175,52.5
Sandwich,Base.Sandwich,Base.Pickles,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Pork,5,true,false,0.083333,25.0,0.0,1.0,4.166667,0.058333,29.166667
Sandwich,Base.Sandwich,Base.PorkChop,5,true,false,0.166667,25.0,0.0,1.0,4.166667,0.116667,29.166667
Sandwich,Base.Sandwich,Base.PowderedGarlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.PowderedOnion,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Processedcheese,5,false,false,1.0,70.0,0.0,6.0,4.0,0.7,81.666667
Sandwich,Base.Sandwich,Base.Rabbitmeat,5,true,false,0.166667,161.5,3.333333,3.333333,30.833333,0.116667,188.416667
Sandwich,Base.Sandwich,Base.RedRadish,3,false,false,1.0,1.0,0.15,0.0,0.0,0.7,1.166667
Sandwich,Base.Sandwich,Base.RefriedBeans,5,false,false,0.5,35.0,12.5,0.75,5.0,0.35,40.833333
Sandwich,Base.Sandwich,Base.RemouladeFull,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.RiceVinegar,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.RosemaryDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.SageDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.SalamiSlice,4,false,false,1.0,66.0,0.4,5.2,4.4,0.7,77.0
Sandwich,Base.Sandwich,Base.Salmon,5,true,false,0.166667,45.0,0.0,1.758333,5.713333,0.116667,52.5
Sandwich,Base.Sandwich,Base.Salt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Sausage,5,true,false,0.25,45.0,0.0,1.0875,3.905,0.175,52.5
Sandwich,Base.Sandwich,Base.SeasoningSalt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Seasoning_Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Seasoning_Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Seasoning_Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Seasoning_Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Seasoning_Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Seasoning_Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Seasoning_Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.SesameOil,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Shrimp,10,true,false,1.0,80.0,0.0,7.0,10.0,0.7,93.333333
Sandwich,Base.Sandwich,Base.ShrimpFried,15,false,false,1.0,160.0,17.0,14.0,16.0,0.7,186.666667
Sandwich,Base.Sandwich,Base.ShrimpFriedCraft,15,true,false,1.0,160.0,17.0,14.0,16.0,0.7,186.666667
Sandwich,Base.Sandwich,Base.Smallanimalmeat,5,true,false,0.333333,67.0,1.666667,2.416667,15.0,0.233333,78.166667
Sandwich,Base.Sandwich,Base.Smallbirdmeat,5,true,false,0.333333,87.0,1.666667,2.75,30.0,0.233333,101.5
Sandwich,Base.Sandwich,Base.SourCream,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Soysauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Squid,5,true,false,0.166667,34.166667,0.166667,2.166667,5.42,0.116667,39.861111
Sandwich,Base.Sandwich,Base.SquidCalamari,5,true,false,0.5,52.5,1.5,0.0,9.0,0.35,61.25
Sandwich,Base.Sandwich,Base.Steak,5,true,false,0.125,27.5,0.0,1.16875,3.9525,0.0875,32.083333
Sandwich,Base.Sandwich,Base.TatoDots,5,false,false,0.5,101.5,17.985,2.595,1.675,0.35,118.416667
Sandwich,Base.Sandwich,Base.Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.ThymeDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.TofuFried,5,false,false,0.333333,11.666667,1.0,0.333333,1.666667,0.233333,13.611111
Sandwich,Base.Sandwich,Base.Tomato,6,false,false,0.5,7.0,1.75,0.1,0.65,0.35,8.166667
Sandwich,Base.Sandwich,Base.TomatoPaste,3,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.TunaTinOpen,9,false,false,0.5,185.0,0.0,17.0,7.5,0.35,215.833333
Sandwich,Base.Sandwich,Base.TurkeyEgg,10,true,false,1.0,71.0,0.37,4.54,5.78,0.7,82.833333
Sandwich,Base.Sandwich,Base.TurkeyFillet,20,true,false,0.4,92.0,0.0,4.0,12.8,0.28,107.333333
Sandwich,Base.Sandwich,Base.TurkeyLegs,10,true,false,0.238095,54.761905,0.0,2.142857,9.047619,0.166667,63.888889
Sandwich,Base.Sandwich,Base.TurkeyWings,25,true,false,0.833333,166.666667,0.0,8.333333,26.666667,0.583333,194.444444
Sandwich,Base.Sandwich,Base.Venison,5,true,false,0.0625,27.5,0.0,1.16875,3.91375,0.04375,32.083333
Sandwich,Base.Sandwich,Base.Vinegar2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Vinegar_Jug,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Wasabi,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.WildEggs,7,true,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Sandwich,Base.Sandwich,Base.WildGarlic2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.WildGarlicDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich,Base.Sandwich,Base.Zucchini,5,false,false,0.5,16.5,3.05,0.315,1.185,0.35,19.25
Sandwich Baguette,Base.BaguetteSandwich,Base.Avocado,8,false,false,0.5,113.5,5.875,10.48,1.335,0.35,132.416667
Sandwich Baguette,Base.BaguetteSandwich,Base.BBQSauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Bacon,4,true,false,0.333333,53.333333,0.0,4.666667,3.333333,0.233333,62.222222
Sandwich Baguette,Base.BaguetteSandwich,Base.BaconBits,1,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.BaconRashers,4,true,false,1.0,40.0,0.0,3.5,2.5,0.7,46.666667
Sandwich Baguette,Base.BaguetteSandwich,Base.BaloneySlice,5,false,false,1.0,33.0,0.33,1.06,3.78,0.7,38.5
Sandwich Baguette,Base.BaguetteSandwich,Base.BalsamicVinegar,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Banana,8,false,false,0.5,52.5,13.475,0.195,0.645,0.35,61.25
Sandwich Baguette,Base.BaguetteSandwich,Base.Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.BasilDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.BeanBowl,8,false,false,0.333333,56.666667,11.0,0.333333,2.333333,0.233333,66.111111
Sandwich Baguette,Base.BaguetteSandwich,Base.Beef,5,true,false,0.0625,27.5,0.0,1.16875,3.91375,0.04375,32.083333
Sandwich Baguette,Base.BaguetteSandwich,Base.BeefJerky,5,false,false,0.25,102.5,2.75,6.5,8.25,0.175,119.583333
Sandwich Baguette,Base.BaguetteSandwich,Base.BellPepper,2,false,false,0.25,7.5,1.75,0.0,0.25,0.175,8.75
Sandwich Baguette,Base.BaguetteSandwich,Base.Butter,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Cabbage,6,false,false,0.25,45.0,10.25,0.175,2.25,0.175,52.5
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedBellPepper_Open,2,false,false,0.041667,7.5,1.75,0.0,0.25,0.029167,8.75
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedCabbage_Open,6,false,false,0.125,45.0,10.25,0.175,2.25,0.0875,52.5
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedCarrotsOpen,6,false,false,0.5,5.25,14.0,0.0,0.0,0.35,6.125
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedCarrots_Open,4,false,false,0.1,12.5,3.0,0.075,0.3,0.07,14.583333
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedChiliOpen,8,false,false,0.5,130.0,16.5,3.5,8.0,0.35,151.666667
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedCornedBeefOpen,8,false,false,0.333333,240.0,0.0,16.0,26.0,0.233333,280.0
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedEggplant_Open,4,false,false,0.083333,28.5,6.75,0.2,1.125,0.058333,33.25
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedRedRadish_Open,3,false,false,0.066667,1.0,0.15,0.0,0.0,0.046667,1.166667
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedRoe_Open,2,false,false,0.2,30.0,0.0,2.2,2.8,0.14,35.0
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedSardinesOpen,7,false,false,0.5,75.0,0.0,5.5,7.0,0.35,87.5
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedTomatoOpen,6,false,false,0.5,45.0,9.0,0.0,1.5,0.35,52.5
Sandwich Baguette,Base.BaguetteSandwich,Base.CannedTomato_Open,6,false,false,0.125,7.0,1.75,0.1,0.65,0.0875,8.166667
Sandwich Baguette,Base.BaguetteSandwich,Base.Capers,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Carrots,4,false,false,0.5,12.5,3.0,0.075,0.3,0.35,14.583333
Sandwich Baguette,Base.BaguetteSandwich,Base.Cheese,5,false,false,0.333333,37.666667,0.29,3.11,2.133333,0.233333,43.944444
Sandwich Baguette,Base.BaguetteSandwich,Base.Chicken,10,true,false,0.30303,69.69697,0.0,2.727273,11.515152,0.212121,81.313131
Sandwich Baguette,Base.BaguetteSandwich,Base.ChickenFillet,6,true,false,0.2,46.0,0.0,1.8,7.6,0.14,53.666667
Sandwich Baguette,Base.BaguetteSandwich,Base.ChickenFried,15,false,false,1.0,260.0,17.0,14.0,16.0,0.7,303.333333
Sandwich Baguette,Base.BaguetteSandwich,Base.ChickenNuggets,5,false,false,0.5,115.0,5.1,4.05,13.2205,0.35,134.166667
Sandwich Baguette,Base.BaguetteSandwich,Base.ChickenWings,15,true,false,0.789474,150.0,0.0,4.736842,17.368421,0.552632,175.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.ChivesDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.CilantroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.CilantroSeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.CommonMallow,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Crayfish,10,true,false,1.0,40.0,0.0,2.0,8.0,0.7,46.666667
Sandwich Baguette,Base.BaguetteSandwich,Base.Cucumber,5,false,false,0.5,16.5,3.05,0.315,1.185,0.35,19.25
Sandwich Baguette,Base.BaguetteSandwich,Base.Dandelions,5,false,false,1.0,25.0,5.0,0.5,1.5,0.7,29.166667
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadBird,5,true,false,0.333333,53.666667,0.166667,0.666667,7.333333,0.233333,62.611111
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadMouse,5,true,false,0.5,110.0,0.35,1.575,4.75,0.35,128.333333
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadMousePups,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadMousePupsSkinned,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadMouseSkinned,5,true,false,0.5,110.0,0.35,1.575,4.75,0.35,128.333333
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadRat,5,true,false,0.227273,73.636364,0.0,3.636364,9.090909,0.159091,85.909091
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadRatBaby,5,true,false,0.416667,72.75,0.0,3.583333,9.0,0.291667,84.875
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadRatBabySkinned,5,true,false,0.416667,72.75,0.0,3.583333,9.0,0.291667,84.875
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadRatSkinned,5,true,false,0.227273,73.636364,0.0,3.636364,9.090909,0.159091,85.909091
Sandwich Baguette,Base.BaguetteSandwich,Base.DeadSquirrel,5,true,false,0.15625,75.0,0.0,2.34375,13.25,0.109375,87.5
Sandwich Baguette,Base.BaguetteSandwich,Base.Dip_NachoCheese,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Dip_Ranch,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Dip_Salsa,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.DogfoodOpen,10,true,false,0.333333,166.0,25.853333,4.193333,5.346667,0.233333,193.666667
Sandwich Baguette,Base.BaguetteSandwich,Base.Egg,7,true,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Sandwich Baguette,Base.BaguetteSandwich,Base.EggBoiled,10,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Sandwich Baguette,Base.BaguetteSandwich,Base.EggOmelette,20,false,false,1.0,120.0,0.52,6.18,10.55,0.7,140.0
Sandwich Baguette,Base.BaguetteSandwich,Base.EggPoached,10,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Sandwich Baguette,Base.BaguetteSandwich,Base.EggScrambled,20,false,false,1.0,120.0,0.52,6.18,10.55,0.7,140.0
Sandwich Baguette,Base.BaguetteSandwich,Base.Eggplant,4,true,false,0.25,28.5,6.75,0.2,1.125,0.175,33.25
Sandwich Baguette,Base.BaguetteSandwich,Base.FishFillet,5,true,false,0.2,41.0,0.2,2.4,5.704,0.14,47.833333
Sandwich Baguette,Base.BaguetteSandwich,Base.FishFingers,5,false,false,0.5,115.0,5.1,4.05,13.2205,0.35,134.166667
Sandwich Baguette,Base.BaguetteSandwich,Base.FishFried,5,false,false,0.166667,35.0,1.166667,2.0,2.666667,0.116667,40.833333
Sandwich Baguette,Base.BaguetteSandwich,Base.FishRoe,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.FrenchFries,5,false,false,0.5,101.5,17.985,2.595,1.675,0.35,118.416667
Sandwich Baguette,Base.BaguetteSandwich,Base.FriedOnionRings,5,false,false,0.5,100.0,11.0,6.0,1.0,0.35,116.666667
Sandwich Baguette,Base.BaguetteSandwich,Base.FriedOnionRingsCraft,5,true,false,0.5,100.0,11.0,6.0,1.0,0.35,116.666667
Sandwich Baguette,Base.BaguetteSandwich,Base.Garlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.GingerPickled,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.GingerRoot,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.GrapeLeaves,4,false,false,1.0,73.0,11.0,2.0,4.0,0.7,85.166667
Sandwich Baguette,Base.BaguetteSandwich,Base.Gravy,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandwich Baguette,Base.BaguetteSandwich,Base.GreenOnions,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
